Borough code,Borough,Year/Month,Average House Price £
E09000018,Hounslow,01/01/2002,163947
E09000018,Hounslow,01/02/2002,165021
E09000018,Hounslow,01/03/2002,165963
E09000018,Hounslow,01/04/2002,164996
E09000018,Hounslow,01/05/2002,167564
E09000018,Hounslow,01/06/2002,172347
E09000018,Hounslow,01/07/2002,176279
E09000018,Hounslow,01/08/2002,179637
E09000018,Hounslow,01/09/2002,183865
E09000018,Hounslow,01/10/2002,185642
E09000018,Hounslow,01/11/2002,187485
E09000018,Hounslow,01/12/2002,188839
E09000018,Hounslow,01/01/2003,192798
E09000018,Hounslow,01/02/2003,193996
E09000018,Hounslow,01/03/2003,193665
E09000018,Hounslow,01/04/2003,191366
E09000018,Hounslow,01/05/2003,193575
E09000018,Hounslow,01/06/2003,196987
E09000018,Hounslow,01/07/2003,202809
E09000018,Hounslow,01/08/2003,202840
E09000018,Hounslow,01/09/2003,203449
E09000018,Hounslow,01/10/2003,200921
E09000018,Hounslow,01/11/2003,202797
E09000018,Hounslow,01/12/2003,203931
E09000018,Hounslow,01/01/2004,206356
E09000018,Hounslow,01/02/2004,207010
E09000018,Hounslow,01/03/2004,206206
E09000018,Hounslow,01/04/2004,208915
E09000018,Hounslow,01/05/2004,213997
E09000018,Hounslow,01/06/2004,217887
E09000018,Hounslow,01/07/2004,217673
E09000018,Hounslow,01/08/2004,218651
E09000018,Hounslow,01/09/2004,223480
E09000018,Hounslow,01/10/2004,225262
E09000018,Hounslow,01/11/2004,223434
E09000018,Hounslow,01/12/2004,221054
E09000018,Hounslow,01/01/2005,222306
E09000018,Hounslow,01/02/2005,222042
E09000018,Hounslow,01/03/2005,220400
E09000018,Hounslow,01/04/2005,218101
E09000018,Hounslow,01/05/2005,222725
E09000018,Hounslow,01/06/2005,223951
E09000018,Hounslow,01/07/2005,226293
E09000018,Hounslow,01/08/2005,222772
E09000018,Hounslow,01/09/2005,225055
E09000018,Hounslow,01/10/2005,224672
E09000018,Hounslow,01/11/2005,224167
E09000018,Hounslow,01/12/2005,222567
E09000018,Hounslow,01/01/2006,226229
E09000018,Hounslow,01/02/2006,229422
E09000018,Hounslow,01/03/2006,231388
E09000018,Hounslow,01/04/2006,233698
E09000018,Hounslow,01/05/2006,235850
E09000018,Hounslow,01/06/2006,238417
E09000018,Hounslow,01/07/2006,237017
E09000018,Hounslow,01/08/2006,239946
E09000018,Hounslow,01/09/2006,242959
E09000018,Hounslow,01/10/2006,245179
E09000018,Hounslow,01/11/2006,243649
E09000018,Hounslow,01/12/2006,240781
E09000018,Hounslow,01/01/2007,242750
E09000018,Hounslow,01/02/2007,245807
E09000018,Hounslow,01/03/2007,250858
E09000018,Hounslow,01/04/2007,250972
E09000018,Hounslow,01/05/2007,254344
E09000018,Hounslow,01/06/2007,254536
E09000018,Hounslow,01/07/2007,263445
E09000018,Hounslow,01/08/2007,267987
E09000018,Hounslow,01/09/2007,273453
E09000018,Hounslow,01/10/2007,274299
E09000018,Hounslow,01/11/2007,271777
E09000018,Hounslow,01/12/2007,272510
E09000018,Hounslow,01/01/2008,272960
E09000018,Hounslow,01/02/2008,272482
E09000018,Hounslow,01/03/2008,271909
E09000018,Hounslow,01/04/2008,268103
E09000018,Hounslow,01/05/2008,273949
E09000018,Hounslow,01/06/2008,272923
E09000018,Hounslow,01/07/2008,270126
E09000018,Hounslow,01/08/2008,262571
E09000018,Hounslow,01/09/2008,257276
E09000018,Hounslow,01/10/2008,253429
E09000018,Hounslow,01/11/2008,242430
E09000018,Hounslow,01/12/2008,237189
E09000018,Hounslow,01/01/2009,234464
E09000018,Hounslow,01/02/2009,234540
E09000018,Hounslow,01/03/2009,228490
E09000018,Hounslow,01/04/2009,224855
E09000018,Hounslow,01/05/2009,225354
E09000018,Hounslow,01/06/2009,229195
E09000018,Hounslow,01/07/2009,234915
E09000018,Hounslow,01/08/2009,242600
E09000018,Hounslow,01/09/2009,245612
E09000018,Hounslow,01/10/2009,245171
E09000018,Hounslow,01/11/2009,243704
E09000018,Hounslow,01/12/2009,246012
E09000018,Hounslow,01/01/2010,250675
E09000018,Hounslow,01/02/2010,253149
E09000018,Hounslow,01/03/2010,254112
E09000018,Hounslow,01/04/2010,252274
E09000018,Hounslow,01/05/2010,252847
E09000018,Hounslow,01/06/2010,253418
E09000018,Hounslow,01/07/2010,260724
E09000018,Hounslow,01/08/2010,264627
E09000018,Hounslow,01/09/2010,271362
E09000018,Hounslow,01/10/2010,262231
E09000018,Hounslow,01/11/2010,258706
E09000018,Hounslow,01/12/2010,255270
E09000018,Hounslow,01/01/2011,258298
E09000018,Hounslow,01/02/2011,261282
E09000018,Hounslow,01/03/2011,264642
E09000018,Hounslow,01/04/2011,266789
E09000018,Hounslow,01/05/2011,267343
E09000018,Hounslow,01/06/2011,264469
E09000018,Hounslow,01/07/2011,265635
E09000018,Hounslow,01/08/2011,268776
E09000018,Hounslow,01/09/2011,269441
E09000018,Hounslow,01/10/2011,268204
E09000018,Hounslow,01/11/2011,261370
E09000018,Hounslow,01/12/2011,259015
E09000018,Hounslow,01/01/2012,257406
E09000018,Hounslow,01/02/2012,260828
E09000018,Hounslow,01/03/2012,257915
E09000018,Hounslow,01/04/2012,260540
E09000018,Hounslow,01/05/2012,262525
E09000018,Hounslow,01/06/2012,267725
E09000018,Hounslow,01/07/2012,272301
E09000018,Hounslow,01/08/2012,273858
E09000018,Hounslow,01/09/2012,276542
E09000018,Hounslow,01/10/2012,276191
E09000018,Hounslow,01/11/2012,275008
E09000018,Hounslow,01/12/2012,274659
E09000018,Hounslow,01/01/2013,272498
E09000018,Hounslow,01/02/2013,270717
E09000018,Hounslow,01/03/2013,278596
E09000018,Hounslow,01/04/2013,286086
E09000018,Hounslow,01/05/2013,293606
E09000018,Hounslow,01/06/2013,290398
E09000018,Hounslow,01/07/2013,291505
E09000018,Hounslow,01/08/2013,296701
E09000018,Hounslow,01/09/2013,300388
E09000018,Hounslow,01/10/2013,303709
E09000018,Hounslow,01/11/2013,301046
E09000018,Hounslow,01/12/2013,301678
E09000018,Hounslow,01/01/2014,302920
E09000018,Hounslow,01/02/2014,303206
E09000018,Hounslow,01/03/2014,306569
E09000018,Hounslow,01/04/2014,304119
E09000018,Hounslow,01/05/2014,309377
E09000018,Hounslow,01/06/2014,313803
E09000018,Hounslow,01/07/2014,331298
E09000018,Hounslow,01/08/2014,341611
E09000018,Hounslow,01/09/2014,347664
E09000018,Hounslow,01/10/2014,346246
E09000018,Hounslow,01/11/2014,345727
E09000018,Hounslow,01/12/2014,341770
E09000018,Hounslow,01/01/2015,335140
E09000018,Hounslow,01/02/2015,329890
E09000018,Hounslow,01/03/2015,335900
E09000018,Hounslow,01/04/2015,339849
E09000018,Hounslow,01/05/2015,347485
E09000018,Hounslow,01/06/2015,349265
E09000018,Hounslow,01/07/2015,354912
E09000018,Hounslow,01/08/2015,358655
E09000018,Hounslow,01/09/2015,365749
E09000018,Hounslow,01/10/2015,364875
E09000018,Hounslow,01/11/2015,366734
E09000018,Hounslow,01/12/2015,368802
E09000018,Hounslow,01/01/2016,375818
E09000018,Hounslow,01/02/2016,376991
E09000018,Hounslow,01/03/2016,382232
E09000018,Hounslow,01/04/2016,383043
E09000018,Hounslow,01/05/2016,392697
E09000018,Hounslow,01/06/2016,388955
E09000018,Hounslow,01/07/2016,395611
E09000018,Hounslow,01/08/2016,398008
E09000018,Hounslow,01/09/2016,388796
E09000018,Hounslow,01/10/2016,384391
E09000018,Hounslow,01/11/2016,379542
E09000018,Hounslow,01/12/2016,391460
E09000018,Hounslow,01/01/2017,399157
E09000018,Hounslow,01/02/2017,400437
E09000018,Hounslow,01/03/2017,410459
E09000018,Hounslow,01/04/2017,410358
E09000018,Hounslow,01/05/2017,404889
E09000018,Hounslow,01/06/2017,395163
E09000018,Hounslow,01/07/2017,394568
E09000018,Hounslow,01/08/2017,402393
E09000018,Hounslow,01/09/2017,397360
E09000018,Hounslow,01/10/2017,397339
E09000018,Hounslow,01/11/2017,394683
E09000018,Hounslow,01/12/2017,404048
E09000018,Hounslow,01/01/2018,402928
E09000018,Hounslow,01/02/2018,401662
E09000018,Hounslow,01/03/2018,393946
E09000018,Hounslow,01/04/2018,387621
E09000018,Hounslow,01/05/2018,390499
E09000018,Hounslow,01/06/2018,399965
E09000018,Hounslow,01/07/2018,404184
E09000018,Hounslow,01/08/2018,396290
E09000018,Hounslow,01/09/2018,388292
E09000018,Hounslow,01/10/2018,392468
E09000018,Hounslow,01/11/2018,400685
E09000018,Hounslow,01/12/2018,401033
E09000018,Hounslow,01/01/2019,397052
E09000018,Hounslow,01/02/2019,390471
E09000018,Hounslow,01/03/2019,393245
E09000018,Hounslow,01/04/2019,394788
E09000018,Hounslow,01/05/2019,396767
E09000018,Hounslow,01/06/2019,399687
E09000018,Hounslow,01/07/2019,397246
E09000018,Hounslow,01/08/2019,401911
E09000018,Hounslow,01/09/2019,406930
E09000018,Hounslow,01/10/2019,413132
E09000018,Hounslow,01/11/2019,409668
E09000018,Hounslow,01/12/2019,411968
E09000018,Hounslow,01/01/2020,411488
E09000018,Hounslow,01/02/2020,411303
E09000018,Hounslow,01/03/2020,409444
E09000018,Hounslow,01/04/2020,401334
E09000018,Hounslow,01/05/2020,396578
E09000018,Hounslow,01/06/2020,394693
E09000018,Hounslow,01/07/2020,394813
E09000018,Hounslow,01/08/2020,407761
E09000018,Hounslow,01/09/2020,418843
E09000018,Hounslow,01/10/2020,422508
E09000018,Hounslow,01/11/2020,429111
E09000018,Hounslow,01/12/2020,425582
E09000018,Hounslow,01/01/2021,429045
E09000018,Hounslow,01/02/2021,422386
E09000018,Hounslow,01/03/2021,425666
E09000018,Hounslow,01/04/2021,430286
E09000018,Hounslow,01/05/2021,423682
E09000018,Hounslow,01/06/2021,425952
E09000018,Hounslow,01/07/2021,413785
E09000018,Hounslow,01/08/2021,420271
E09000018,Hounslow,01/09/2021,418442
E09000018,Hounslow,01/10/2021,427884
E09000018,Hounslow,01/11/2021,428335
E09000018,Hounslow,01/12/2021,429914
E09000018,Hounslow,01/01/2022,425836
E09000018,Hounslow,01/02/2022,429275
E09000018,Hounslow,01/03/2022,422652
E09000018,Hounslow,01/04/2022,426514
E09000018,Hounslow,01/05/2022,426291
E09000018,Hounslow,01/06/2022,445209
E09000018,Hounslow,01/07/2022,451140
E09000018,Hounslow,01/08/2022,458882
E09000018,Hounslow,01/09/2022,458023
E09000019,Islington,01/01/1995,92516
E09000019,Islington,01/02/1995,94342
E09000019,Islington,01/03/1995,93466
E09000019,Islington,01/04/1995,93344
E09000019,Islington,01/05/1995,94346
E09000019,Islington,01/06/1995,97429
E09000019,Islington,01/07/1995,98976
E09000019,Islington,01/08/1995,98951
E09000019,Islington,01/09/1995,99583
E09000019,Islington,01/10/1995,97580
E09000019,Islington,01/11/1995,95030
E09000019,Islington,01/12/1995,91095
E09000019,Islington,01/01/1996,89406
E09000019,Islington,01/02/1996,89930
E09000019,Islington,01/03/1996,90158
E09000019,Islington,01/04/1996,94201
E09000019,Islington,01/05/1996,97260
E09000019,Islington,01/06/1996,99610
E09000019,Islington,01/07/1996,100538
E09000019,Islington,01/08/1996,100572
E09000019,Islington,01/09/1996,99715
E09000019,Islington,01/10/1996,100372
E09000019,Islington,01/11/1996,100404
E09000019,Islington,01/12/1996,102669
E09000019,Islington,01/01/1997,106085
E09000019,Islington,01/02/1997,108100
E09000019,Islington,01/03/1997,111170
E09000019,Islington,01/04/1997,112635
E09000019,Islington,01/05/1997,114851
E09000019,Islington,01/06/1997,116421
E09000019,Islington,01/07/1997,117486
E09000019,Islington,01/08/1997,118041
E09000019,Islington,01/09/1997,118745
E09000019,Islington,01/10/1997,119595
E09000019,Islington,01/11/1997,121457
E09000019,Islington,01/12/1997,122034
E09000019,Islington,01/01/1998,122749
E09000019,Islington,01/02/1998,124117
E09000019,Islington,01/03/1998,124790
E09000019,Islington,01/04/1998,127269
E09000019,Islington,01/05/1998,131978
E09000019,Islington,01/06/1998,139643
E09000019,Islington,01/07/1998,143693
E09000019,Islington,01/08/1998,143531
E09000019,Islington,01/09/1998,141481
E09000019,Islington,01/10/1998,137820
E09000019,Islington,01/11/1998,137652
E09000019,Islington,01/12/1998,135066
E09000019,Islington,01/01/1999,135270
E09000019,Islington,01/02/1999,137961
E09000019,Islington,01/03/1999,142815
E09000019,Islington,01/04/1999,149722
E09000019,Islington,01/05/1999,152447
E09000019,Islington,01/06/1999,154915
E09000019,Islington,01/07/1999,155872
E09000019,Islington,01/08/1999,161064
E09000019,Islington,01/09/1999,166652
E09000019,Islington,01/10/1999,169146
E09000019,Islington,01/11/1999,170172
E09000019,Islington,01/12/1999,171040
E09000019,Islington,01/01/2000,174119
E09000019,Islington,01/02/2000,177761
E09000019,Islington,01/03/2000,180996
E09000019,Islington,01/04/2000,187454
E09000019,Islington,01/05/2000,191388
E09000019,Islington,01/06/2000,195606
E09000019,Islington,01/07/2000,201103
E09000019,Islington,01/08/2000,199567
E09000019,Islington,01/09/2000,198954
E09000019,Islington,01/10/2000,196817
E09000019,Islington,01/11/2000,202011
E09000019,Islington,01/12/2000,205834
E09000019,Islington,01/01/2001,204628
E09000019,Islington,01/02/2001,202308
E09000019,Islington,01/03/2001,206572
E09000019,Islington,01/04/2001,213431
E09000019,Islington,01/05/2001,221715
E09000019,Islington,01/06/2001,224506
E09000019,Islington,01/07/2001,228078
E09000019,Islington,01/08/2001,228758
E09000019,Islington,01/09/2001,229523
E09000019,Islington,01/10/2001,227413
E09000019,Islington,01/11/2001,226131
E09000019,Islington,01/12/2001,224757
E09000019,Islington,01/01/2002,226068
E09000019,Islington,01/02/2002,231520
E09000019,Islington,01/03/2002,238189
E09000019,Islington,01/04/2002,245034
E09000019,Islington,01/05/2002,246648
E09000019,Islington,01/06/2002,248584
E09000019,Islington,01/07/2002,249039
E09000019,Islington,01/08/2002,253403
E09000019,Islington,01/09/2002,258495
E09000019,Islington,01/10/2002,258255
E09000019,Islington,01/11/2002,260017
E09000019,Islington,01/12/2002,257882
E09000019,Islington,01/01/2003,264412
E09000019,Islington,01/02/2003,258846
E09000019,Islington,01/03/2003,256381
E09000019,Islington,01/04/2003,250831
E09000019,Islington,01/05/2003,256521
E09000019,Islington,01/06/2003,255116
E09000019,Islington,01/07/2003,263354
E09000019,Islington,01/08/2003,269031
E09000019,Islington,01/09/2003,272336
E09000019,Islington,01/10/2003,265432
E09000019,Islington,01/11/2003,263284
E09000019,Islington,01/12/2003,269480
E09000019,Islington,01/01/2004,274778
E09000019,Islington,01/02/2004,275434
E09000019,Islington,01/03/2004,277706
E09000019,Islington,01/04/2004,282088
E09000019,Islington,01/05/2004,285108
E09000019,Islington,01/06/2004,282674
E09000019,Islington,01/07/2004,287037
E09000019,Islington,01/08/2004,292355
E09000019,Islington,01/09/2004,295199
E09000019,Islington,01/10/2004,292817
E09000019,Islington,01/11/2004,292578
E09000019,Islington,01/12/2004,293591
E09000019,Islington,01/01/2005,293762
E09000019,Islington,01/02/2005,288181
E09000019,Islington,01/03/2005,288641
E09000019,Islington,01/04/2005,288103
E09000019,Islington,01/05/2005,291803
E09000019,Islington,01/06/2005,295461
E09000019,Islington,01/07/2005,298333
E09000019,Islington,01/08/2005,302706
E09000019,Islington,01/09/2005,303348
E09000019,Islington,01/10/2005,303764
E09000019,Islington,01/11/2005,295605
E09000019,Islington,01/12/2005,291277
E09000019,Islington,01/01/2006,294170
E09000019,Islington,01/02/2006,303689
E09000019,Islington,01/03/2006,310486
E09000019,Islington,01/04/2006,318786
E09000019,Islington,01/05/2006,323469
E09000019,Islington,01/06/2006,324999
E09000019,Islington,01/07/2006,318535
E09000019,Islington,01/08/2006,322125
E09000019,Islington,01/09/2006,326007
E09000019,Islington,01/10/2006,336427
E09000019,Islington,01/11/2006,327602
E09000019,Islington,01/12/2006,329443
E09000019,Islington,01/01/2007,333999
E09000019,Islington,01/02/2007,349878
E09000019,Islington,01/03/2007,354272
E09000019,Islington,01/04/2007,359539
E09000019,Islington,01/05/2007,369616
E09000019,Islington,01/06/2007,390211
E09000019,Islington,01/07/2007,399124
E09000019,Islington,01/08/2007,411567
E09000019,Islington,01/09/2007,415463
E09000019,Islington,01/10/2007,419155
E09000019,Islington,01/11/2007,412009
E09000019,Islington,01/12/2007,413153
E09000019,Islington,01/01/2008,408031
E09000019,Islington,01/02/2008,407776
E09000019,Islington,01/03/2008,402113
E09000019,Islington,01/04/2008,402948
E09000019,Islington,01/05/2008,399480
E09000019,Islington,01/06/2008,391881
E09000019,Islington,01/07/2008,394994
E09000019,Islington,01/08/2008,384846
E09000019,Islington,01/09/2008,385328
E09000019,Islington,01/10/2008,368259
E09000019,Islington,01/11/2008,354036
E09000019,Islington,01/12/2008,341817
E09000019,Islington,01/01/2009,329224
E09000019,Islington,01/02/2009,332314
E09000019,Islington,01/03/2009,326811
E09000019,Islington,01/04/2009,331763
E09000019,Islington,01/05/2009,328389
E09000019,Islington,01/06/2009,331470
E09000019,Islington,01/07/2009,339509
E09000019,Islington,01/08/2009,355363
E09000019,Islington,01/09/2009,368899
E09000019,Islington,01/10/2009,371504
E09000019,Islington,01/11/2009,367154
E09000019,Islington,01/12/2009,361012
E09000019,Islington,01/01/2010,368461
E09000019,Islington,01/02/2010,382429
E09000019,Islington,01/03/2010,389436
E09000019,Islington,01/04/2010,393892
E09000019,Islington,01/05/2010,393357
E09000019,Islington,01/06/2010,400083
E09000019,Islington,01/07/2010,403080
E09000019,Islington,01/08/2010,405537
E09000019,Islington,01/09/2010,412468
E09000019,Islington,01/10/2010,407174
E09000019,Islington,01/11/2010,412746
E09000019,Islington,01/12/2010,407998
E09000019,Islington,01/01/2011,416960
E09000019,Islington,01/02/2011,408596
E09000019,Islington,01/03/2011,411201
E09000019,Islington,01/04/2011,428175
E09000019,Islington,01/05/2011,424732
E09000019,Islington,01/06/2011,425166
E09000019,Islington,01/07/2011,417268
E09000019,Islington,01/08/2011,431157
E09000019,Islington,01/09/2011,439120
E09000019,Islington,01/10/2011,431861
E09000019,Islington,01/11/2011,429756
E09000019,Islington,01/12/2011,425253
E09000019,Islington,01/01/2012,428084
E09000019,Islington,01/02/2012,433723
E09000019,Islington,01/03/2012,435820
E09000019,Islington,01/04/2012,440525
E09000019,Islington,01/05/2012,453351
E09000019,Islington,01/06/2012,454417
E09000019,Islington,01/07/2012,435077
E09000019,Islington,01/08/2012,423993
E09000019,Islington,01/09/2012,429896
E09000019,Islington,01/10/2012,446416
E09000019,Islington,01/11/2012,461722
E09000019,Islington,01/12/2012,462059
E09000019,Islington,01/01/2013,477205
E09000019,Islington,01/02/2013,467113
E09000019,Islington,01/03/2013,473635
E09000019,Islington,01/04/2013,475031
E09000019,Islington,01/05/2013,479123
E09000019,Islington,01/06/2013,485856
E09000019,Islington,01/07/2013,491034
E09000019,Islington,01/08/2013,505021
E09000019,Islington,01/09/2013,510600
E09000019,Islington,01/10/2013,515581
E09000019,Islington,01/11/2013,529150
E09000019,Islington,01/12/2013,539846
E09000019,Islington,01/01/2014,548119
E09000019,Islington,01/02/2014,551565
E09000019,Islington,01/03/2014,557872
E09000019,Islington,01/04/2014,558630
E09000019,Islington,01/05/2014,570688
E09000019,Islington,01/06/2014,581267
E09000019,Islington,01/07/2014,599523
E09000019,Islington,01/08/2014,610837
E09000019,Islington,01/09/2014,620725
E09000019,Islington,01/10/2014,616689
E09000019,Islington,01/11/2014,601115
E09000019,Islington,01/12/2014,605026
E09000019,Islington,01/01/2015,616322
